WKT,gid,access,addr:housename,addr:housenumber,amenity,brand,building,ele,highway,layer,name,operator,shop,tourism,tid,territory_name
"POINT (127.111364682306 37.3972928955349)","5053389523",,,,cafe,스타벅스,,,,,스타벅스,(주)스타벅스커피 코리아,,,,
"POINT (127.111487882306 37.3972798955349)","5126035921",,,,cafe,,,,,,STARBUCKS,,,,,
"POINT (127.113574482306 37.3776643955365)","5631166325",,,,cafe,,,,,,STARBUCKS,,,,,
"POINT (127.115347982305 37.3770670955365)","4641463040",,,,cafe,,,,,,EDIYA,,,,,
"POINT (127.124056682304 37.3856801955359)","5091320533",,,,cafe,,,,,,STARBUCKS,,,,,
"POINT (127.125938782304 37.3858681955358)","5091358628",,,,cafe,,,,,,STARBUCKS,,,,,
"POINT (127.114973082305 37.3864952955358)","2553802362",,,,cafe,,,,,,Velo,,,,,
"POINT (127.115312182305 37.3865086955358)","2553804985",,,,cafe,,,,,,Hange,,,,,
"POINT (127.113892582306 37.396403795535)","5058439923",,,,cafe,,,,,,쎄씨쎌라,,,,,
"POINT (127.113306082306 37.3970145955349)","5123996921",,,,cafe,,,,,,artisee,,,,,
"POINT (127.113320782306 37.3953555955351)","4317770192",,,"58",cafe,,,,,,코코브루니 판교점 (Cocobruni),,,,,
"POINT (127.113330482306 37.3958432955351)","4317774921",,,"58",cafe,스타벅스,,,,,Starbucks,,,,,
"POINT (127.113340482306 37.396028595535)","5091767729",,,,cafe,,,,,,STARBUCKS,,,,,
"POINT (127.113354682306 37.396026395535)","5128302625",,,,cafe,,,,,,STARBUCKS,,,,,
"POINT (127.113952082306 37.3955523955351)","4317775976",,,"58",cafe,,,,,,설빙 판교역점 (Sulbing),,,,,
"POINT (127.113332182306 37.3971020955349)","5126042026",,,,cafe,,,,,,artisee,,,,,
"POINT (127.112025482306 37.3972837955349)","5085484634",,,,cafe,카페베네,,,,,카페베네,Caffe Bene,,,,
"POINT (127.112050382306 37.3972958955349)","5126034624",,,,cafe,카페베네,,,,,카페베네,Caffe Bene,,,,
"POINT (127.113325482306 37.3971125955349)","5063606421",,,,cafe,,,,,,아티제,,,,,
"POINT (127.113873982306 37.396407995535)","5123982929",,,,cafe,,,,,,CECI CELA,,,,,
"POINT (127.113865782306 37.396420195535)","5047784523",,,,cafe,,,,,,CECI CELA,,,,,
"POINT (127.117116682305 37.396438295535)","5091320547",,,,cafe,,,,,,cafe Raae,,,,,
"POINT (127.113285382306 37.396530295535)","5047801221",,,,cafe,,,,,,커피빈,,,,,
"POINT (127.113293782306 37.396536395535)","5058440021",,,,cafe,,,,,,커피빈,,,,,
"POINT (127.113294182306 37.396546595535)","5063605321",,,,cafe,,,,,,커피빈,,,,,
"POINT (127.113303982306 37.396578995535)","5124014925",,,,cafe,,,,,,COFFEE BEAN,,,,,
"POINT (127.124628882304 37.3868188955358)","4634550718",,,,cafe,,,,,,엔제리너스 분당서현점,,,,,
"POINT (127.124306382304 37.3876326955357)","5643500323",,,,cafe,,,,,,설빙,,,,,
"POINT (127.123322082304 37.3880767955357)","4634543340",,,,cafe,스타벅스,,,,,스타벅스 서현미래에셋점,(주)스타벅스커피 코리아,,,,
"POINT (127.090628982309 37.4000092955347)","5083037125",,,,cafe,,,,,,JASS,,,,,
"POINT (127.148312082301 37.3599767955379)","4670549640",,,,cafe,,,,,,Yoger Presso,,,,,
"POINT (127.150007882301 37.383897995536)","5239104421",,,,cafe,스타벅스,,,,,스타벅스,(주)스타벅스커피 코리아,,,,
"POINT (127.1514230823 37.3829720955361)","4646417135",,,,cafe,,,,,,율동커핀그루나루,,,,,
"POINT (127.099309182308 37.4032132955344)","5083093422",,,,cafe,,,,,,STARBUCKS,,,,,
"POINT (127.111009682306 37.3975502955349)","5063662522",,,,cafe,,,,,,파스쿠치,,,,,
"POINT (127.111015582306 37.3975716955349)","5053385224",,,,cafe,,,,,,파스쿠치,,,,,
"POINT (127.111043582306 37.3975823955349)","5124042723",,,,cafe,,,,,,CAFFE PASCUCCI,,,,,
"POINT (127.107101082307 37.4003859955347)","5135000422",,,,cafe,,,,,,JASS,,,,,
"POINT (127.107155682307 37.4004391955347)","5159083921",,,,cafe,,,,,,JASS,,,,,
"POINT (127.100093982308 37.4036144955344)","5083041922",,,,cafe,,,,,,EDIYA,,,,,
"POINT (127.106989482307 37.4010918955346)","5068209523",,,,cafe,,,,,,디 초콜릿 커피,,,,,
"POINT (127.107056682307 37.4011308955346)","5126132124",,,,cafe,,,,,,DE CHOCOLATE (2nd Fl.),,,,,
"POINT (127.107515182306 37.4011999955346)","5124064222",,,,cafe,,,,,,CAFFE PASCUCCI (2nd Fl.),,,,,
"POINT (127.107491882306 37.4012462955346)","7305369985",,,,cafe,,,,,,스타벅스,,,,,
"POINT (127.107549982306 37.4012399955346)","5068208525",,,,cafe,,,,,,스타벅스,,,,,
"POINT (127.108860482306 37.4014498955346)","4634560630",,,"231",cafe,,,,,,STARBUCKS,,,,,
"POINT (127.106592382307 37.4028567955345)","5083556423",,,,cafe,,,,,,할리스커피,,,,,
"POINT (127.099796982308 37.4042478955344)","5083093421",,,,cafe,,,,,,PRABEAN COFFEE,,,,,
"POINT (127.100506182307 37.4037622955344)","5083037124",,,,cafe,,,,,,더치앤빈,,,,,
"POINT (127.100559582307 37.4038249955344)","5083037123",,,,cafe,,,,,,cafe MOA,,,,,
"POINT (127.108553282306 37.4019030955346)","5126195130",,,,cafe,,,,,,TWOSOME PLACE,,,,,
"POINT (127.108630882306 37.4018708955346)","5085677921",,,,cafe,,,,,,TWOSOME PLACE,,,,,
"POINT (127.108991382306 37.4035448955344)","5085488221",,,,cafe,,,,,,driving thru BRING,,,,,
"POINT (127.110338982306 37.4013389955346)","5063662524",,,,cafe,,,,,,칼디,,,,,
"POINT (127.110970982306 37.4011177955346)","5097789824",,,,cafe,,,,,,De Mano,,,,,
"POINT (127.110972582306 37.4011273955346)","5117607322",,,,cafe,,,,,,De Mano,,,,,
"POINT (127.110987082306 37.4011282955346)","5123928634",,,,cafe,,,,,,De Mano (지1층),,,,,
"POINT (127.111044282306 37.4011088955346)","5063662526",,,,cafe,,,,,,드마노(지1층),,,,,
"POINT (127.111032082306 37.4011524955346)","4955880221",,,,cafe,,,,,,알레그리아,,,,,
"POINT (127.111026182306 37.4012336955346)","4955880222",,,,cafe,스타벅스,,,,,STARBUCKS,,,,,
"POINT (127.110469582306 37.4013358955346)","5126236722",,,,cafe,,,,,,JASS,,,,,
"POINT (127.110472782306 37.4013476955346)","5063668522",,,,cafe,,,,,,쟈스,,,,,
"POINT (127.110594182306 37.4013359955346)","5132287521",,,,cafe,,,,,,THE VENTI,,,,,
"POINT (127.110621282306 37.4013463955346)","5063855821",,,,cafe,,,,,,벤티,,,,,
"POINT (127.111005182306 37.4013548955346)","5070715522",,,,cafe,,,,,,카페 데일리,,,,,
"POINT (127.111029682306 37.4013457955346)","5123982729",,,,cafe,,,,,,ALEGRIA,,,,,
"POINT (127.111034482306 37.4013579955346)","5117607126",,,,cafe,,,,,,알레그리아 커피,,,,,
"POINT (127.111050882306 37.4013440955346)","5063668022",,,,cafe,,,,,,알레그리아,,,,,
"POINT (127.113321382306 37.3977989955349)","5091767731",,,,cafe,,,,,,깐부키즈카페(3층),,,,,
"POINT (127.113296082306 37.3979529955349)","5124030023",,,,cafe,,,,,,TOM N TOMS,,,,,
"POINT (127.113290182306 37.3979882955349)","5063668021",,,,cafe,,,,,,탐앤탐스,,,,,
"POINT (127.113286082306 37.3980027955349)","5047770023",,,,cafe,,,,,,탐앤탐스,,,,,
"POINT (127.113852282306 37.3980566955349)","5133243123",,,,cafe,,,,,,HANS,,,,,
"POINT (127.109060782306 37.4037964955344)","5085484623",,,,cafe,,,,,,CAFE TOSPIA & car shop,,,,,
"POINT (127.109394782306 37.4037653955344)","5085259424",,,,cafe,,,,,,BROWNHOLLIC,,,,,
"POINT (127.092315882309 37.4162814955334)","3675246925",,,"825",cafe,,,,,,KOICA Global Village,,,,,
"POINT (127.149643382301 37.4298128955323)","4631857769",,,,cafe,,,,,,베스킨라빈스31,,,,,
"POINT (127.142962082302 37.4369957955318)","4642072979",,,,cafe,,,,,,HAZEL,,,,,
"POINT (127.149205882301 37.4284565955324)","4636656779",,,,cafe,,,,,,,,,,,
"POINT (127.254287182286 37.4002910955347)","4636464367",,,,cafe,,,,,,브로뜨카페,,,,,
"POINT (127.255903282286 37.4022819955345)","4636575437",,,,cafe,,,,,,카페로즈비카,,,,,
"POINT (127.260355882285 37.409653995534)","4636464419",,,,cafe,스타벅스,,,,,스타벅스,(주)스타벅스커피 코리아,,,,
"POINT (126.949820182328 37.4560007955303)","3272948139",,,,cafe,,,,,,24/7 Lab,,,,,
"POINT (126.952648782328 37.4510598955307)","6243730343",,,,cafe,,,,,,카페드림,,,,,
"POINT (126.953299882328 37.4607830955299)","1790475149",,,,cafe,,,,,,,,,,,
"POINT (126.957686582327 37.4619837955298)","4752127260",,,,cafe,,,,,,Cafe Gran,,,,,
"POINT (126.951999382328 37.4551791955303)","3540602537",,,,cafe,,,,,,,,,,,
"POINT (126.928126882331 37.4795549955284)","4631393049",,,,cafe,,,,,,,,,,,
"POINT (126.927813682331 37.4808546955283)","4658645429",,,,cafe,,,,,,EDIYA COFFEE,,,,,
"POINT (126.93741228233 37.4659396955295)","4655059985",,,,cafe,,,,,,가비사랑방,,,,,
"POINT (126.93875058233 37.4697175955292)","7224591511",,,,cafe,,,,,,카페 넥타르,,,,,
"POINT (126.942742482329 37.4825204955281)","4101352807",,,,cafe,,,,,,A Twosome Place,,,,,
"POINT (126.963087582327 37.4774500955286)","5123461726",,,,cafe,,,,,,라떼킹,,,,,
"POINT (126.94181448233 37.4826588955281)","4101319553",,,,cafe,,,,,,EDIYA COFFEE,,,,,
"POINT (126.952450882328 37.4782550955285)","5148945908",,,,cafe,,,,,,맘c 좋은 아저씨가 내려주는 기분 좋은 커피,,,,,
"POINT (126.951309982328 37.4811590955282)","5750687120",,,,cafe,스타벅스,,,,,Starbucks,,,,,
"POINT (126.952044082328 37.4816143955282)","5750687521",,,,cafe,스타벅스,,,,,Starbucks,,,,,
"POINT (126.973372082325 37.483798395528)","4631164236",,,"16",cafe,,,,,,이디야,,,,,
"POINT (126.973119882325 37.483892095528)","4631163947",,,"16",cafe,카페베네,,,,,카페베네,Caffe Bene,,,,
"POINT (126.974363582325 37.4834736955281)","5988213173",,,,cafe,,,,,,빽다방,,,,,
"POINT (126.965131482326 37.4761493955287)","4660165191",,,"1948",cafe,스타벅스,,,,,스타벅스 낙성대DT점,(주)스타벅스커피 코리아,,,,
"POINT (126.993390882322 37.4803218955283)","5091248060",,,,cafe,,,,,,,,,,,
"POINT (126.981237182324 37.4759453955287)","5988213170",,,,cafe,스타벅스,,,,,스타벅스,(주)스타벅스커피 코리아,,,,
"POINT (126.982036782324 37.4773047955286)","4312130395",,,,cafe,스타벅스,,,,,스타벅스(STARBUCKS),(주)스타벅스커피 코리아,,,,
"POINT (126.981519382324 37.4784098955285)","4312151389",,,,cafe,스타벅스,,,,,스타벅스(STARBUCKS),(주)스타벅스커피 코리아,,,,
"POINT (126.983387782324 37.4800639955284)","5870861442",,,16-12,cafe,,,,,,카페 투앤드모멘트,,,,,
"POINT (126.925600382332 37.4912028955275)","5826440455",,,,cafe,스타벅스,,,,,Starbucks,,,,,
"POINT (126.923615082332 37.4915374955274)","1778799894",,,,cafe,스타벅스,,,,,Starbucks,,,,,
"POINT (126.923287782332 37.4919886955274)","1778799893",,,,cafe,,,,,,The Coffee Bean & Tea Leaf,,,,,
"POINT (126.923837782332 37.4925968955273)","4631152613",,,,cafe,,,,,,새벽의 에스프레소,,,,,
"POINT (126.927835282332 37.4857680955279)","5913931322",,,"25",cafe,,,,,,포말커피,,,,,
"POINT (126.925156682332 37.4917202955274)","1780047925",,,,cafe,,,,,,Pascucci,,,,,
"POINT (126.931878982331 37.5003152955267)","7054152073",,,"102",cafe,스타벅스,,,,,스타벅스,,,,,
"POINT (126.950087682328 37.4864558955278)","7475816987",,,,cafe,,,,,,TPS coffee lab,,,,,
"POINT (126.934179182331 37.5013296955267)","7559554493",,,,cafe,,,,,,Cafe93,,,,,
"POINT (126.934488282331 37.5015072955267)","7559559406",,,,cafe,,,,,,엘가커피,,,,,
"POINT (126.94180048233 37.5053738955263)","4655193199",,,,cafe,,,,,,복고다방,,,,,
"POINT (126.956907282327 37.4910483955275)","4357591836",,,306 현대아파트,cafe,,,,,,커피농장,,,,,
"POINT (126.955172282328 37.4954718955271)","4459850789",,,,cafe,,,,,,,,,,,
"POINT (126.927339082332 37.5249883955248)","5282433488",,,,cafe,,,,,,커피빈 현대자동차 여의도점,,,,,
"POINT (126.917402282333 37.5152043955256)","4631058966",,,,cafe,,,,,,탐앤탐스 신길역점,,,,,
"POINT (126.919481882333 37.5284040955245)","5160098252",,,,cafe,,,,,,아리스타커피,,,,,
"POINT (126.920037982333 37.5278274955246)","5159904803",,,,cafe,스타벅스,,,,,스타벅스,(주)스타벅스커피 코리아,,,,
"POINT (126.942430882329 37.5126572955258)","6451244611",,,,cafe,,,,,,꽃다방,,,,,
"POINT (126.94224998233 37.5128411955257)","6451244610",,,,cafe,,,,,,블랙컵,,,,,
"POINT (126.942603982329 37.5135028955257)","6451244599",,,,cafe,,,,,,커핀그루나루 노량진역점,,,,,
"POINT (126.942736782329 37.5134943955257)","6451244596",,,,cafe,,,,,,시드투컵,,,,,
"POINT (126.943089182329 37.5127606955258)","6451244632",,,,cafe,,,,,,Coffing,,,,,
"POINT (126.943597682329 37.5129459955258)","6451244615",,,,cafe,,,,,,메가커피 노량진점,,,,,
"POINT (126.943416382329 37.5127919955258)","6451244617",,,,cafe,,,,,,공차 노량진학원가점,,,,,
"POINT (126.971530882325 37.4896030955276)","4631029554",,,,cafe,,,,,,파리바게트,,,,,
"POINT (126.974570582325 37.4878173955277)","6110719284",,,,cafe,,,,,,mind us,,,,,
"POINT (126.958239382327 37.5069329955262)","5106673402",,,,cafe,스타벅스,,,,,스타벅스,(주)스타벅스커피 코리아,,,,
"POINT (126.990775782323 37.4919823955274)","5339942321",,,,cafe,스타벅스,,,,,스타벅스,,,,,
"POINT (126.958466582327 37.5070174955262)","5106673404",,,,cafe,,,,,,이디야커피 중앙대점,,,,,
"POINT (126.958562382327 37.5070399955262)","5106673405",,,,cafe,,,,,,서브웨이 중앙대점,,,,,
"POINT (126.959134782327 37.5071435955262)","5118748725",,,,cafe,,,,,,아마스빈,,,,,
"POINT (126.982503982324 37.4864687955278)","4312128698",,,,cafe,스타벅스,,,,,스타벅스(STARBUCKS),(주)스타벅스커피 코리아,,,,
"POINT (126.990919782323 37.4931015955273)","5339941621",,,,cafe,,,,,,더 페이지,,,,,
"POINT (126.960973482327 37.5211974955251)","977552424",,,,cafe,,,,,,노들까페,,,,,
"POINT (126.989454482323 37.4953021955271)","5416545823",,,,cafe,,,,,,Cerawork 方背牧场,,,,,
"POINT (126.993651282322 37.4893114955276)","5488924621",,,,cafe,,,,,,페이브,,,,,
"POINT (126.992329582323 37.4900031955275)","5489003022",,,,cafe,스타벅스,,,,,,,,,,
"POINT (126.991095182323 37.4935931955273)","4406440492",,,,cafe,,,,,,Mammy & Mommy,,,,,
"POINT (126.985372782323 37.497430995527)","4317695491",,,,cafe,,,,,,STARBUCKS,,,,,
"POINT (126.985294682323 37.4977379955269)","4317714089",,,,cafe,,,,,,롤링핀방배점(Rolling Pin),,,,,
"POINT (126.962616282327 37.5252929955248)","4190979391",,,,cafe,,,,,,Lavatera,,,,,
"POINT (126.972030482325 37.5204702955251)","6961525819",,,,cafe,,,,,,,,,,,
"POINT (126.974091882325 37.5197696955252)","4294393795",,,,cafe,,,,,,GONG CHA,,,,,
"POINT (126.969421982326 37.5211588955251)","4294390095",,,,cafe,스타벅스,,,,,Starbucks,,,,,
"POINT (126.980300582324 37.5240763955248)","6598427598",,,,cafe,,,,,,,,,,,
"POINT (126.978229882324 37.522734395525)","1808686401",,,"137",cafe,,,,,,투썸플레이스 국립중앙박물관1점,,,,,
"POINT (126.978721582324 37.5241210955249)","6598431720",,,,cafe,,,,,,A Twosome Place,,,,,
"POINT (126.995086182322 37.5117090955258)","3103598137",,,,cafe,,,,,,CNN Café,,,,,
"POINT (126.991805082323 37.5290420955245)","4631519303",,,"12",cafe,Starbucks,,,,,Starbucks,,,,,
"POINT (126.980797982324 37.5212114955251)","5590170172",,,"139",cafe,,,,,,히코코 국립한글박물관점,,,,,
"POINT (126.982029482324 37.5235715955249)","6598406342",,,,cafe,,,,,,,,,,,
"POINT (127.036647982316 37.4625497955297)","5493812460",,,,cafe,스타벅스,,,,,스타벅스,(주)스타벅스커피 코리아,,,,
"POINT (127.000638582321 37.5291967955245)","4636918973",,,,cafe,,,,,,,,,,,
"POINT (127.022881982318 37.4673058955293)","5130102840",,,"41",cafe,,,,,,로버트해리스,,,,,
"POINT (127.01263218232 37.4785520955285)","3287136665",,,"2406",cafe,,,,,,모짜르트 (Café Mozart),,,,,
"POINT (127.042923682315 37.4734864955289)","5211439107",,,,cafe,,,,,,Street caffe,,,,,
"POINT (127.01387588232 37.4803548955283)","3501431623",,,"2406",cafe,,,,,,바우하우스 (Cafe Bauhaus),,,,,
"POINT (127.038864982316 37.4735718955289)","3794028606",,,,cafe,,,,,,,,,,,
"POINT (127.032871882317 37.4746916955288)","3732523505",,,,cafe,,,,,,Cafe Linda,,,,,
"POINT (127.037602982316 37.4773730955286)","3732844481",,,,cafe,,,,,,Igong Cha,,,,,
"POINT (127.038148682316 37.4782206955285)","3732844479",,,,cafe,,,,,,Dal.Komm Coffee,,,,,
"POINT (127.039103082316 37.4784626955285)","3732844485",,,,cafe,,,,,,Paris Baguette Cafe,,,,,
"POINT (127.044011682315 37.4773156955286)","3328031679",,,,cafe,,,,,,twin275,,,,,
"POINT (127.036903182316 37.4822112955282)","3732844490",,,,cafe,스타벅스,,,,,Starbucks Coffee,,,,,
"POINT (127.043364082315 37.4803558955283)","5633325911",,,"117",cafe,,,,,,위클 양재점,,bicycle,,,
"POINT (127.036585482316 37.4770280955286)","3732844478",,,,cafe,,,,,,Cafe Beanus,,,,,
"POINT (127.037267782316 37.4770975955286)","3732844476",,,,cafe,,,,,,Arome de Jardin,,,,,
"POINT (127.037389282316 37.4772061955286)","3732844486",,,,cafe,,,,,,S'wich Cafe,,,,,
"POINT (127.062555582313 37.4829395955281)","3744230805",,,,cafe,,,,,,주커피 개포점,,,,,
"POINT (127.060163382313 37.4831999955281)","3744230793",,,,cafe,,,,,,카페띠아모,,,,,
"POINT (127.060324982313 37.4830355955281)","3741145313",,,"38",cafe,,,,,,할리스커피,,,,,
"POINT (127.01302088232 37.4901113955276)","2368063916",,,,cafe,,,,,,오페라 빈로스터,,,,,
"POINT (127.01162398232 37.4891271955276)","4633958944",,석당빌딩,1층,cafe,,,,,,cafe D',,,,,
"POINT (127.00732688232 37.4932887955273)","3143207230",,,,cafe,,,,,,애니모드 (Amtown),,,,,
"POINT (127.01139838232 37.4920580955274)","4629876431",,,,cafe,,,,,,이디야 커피(서초점),,,,,
"POINT (127.01197698232 37.4929906955273)","5998056985",,,,cafe,스타벅스,,,,,,,,,,
"POINT (127.01398248232 37.4941169955272)","4318190889",,,,cafe,스타벅스,,,,,Starbucks,,,,,
"POINT (127.016644482319 37.4953329955271)","4833826126",,,,cafe,,,,,,,,,,,
"POINT (127.016830582319 37.4953238955271)","4833826127",,,,cafe,,,,,,,,,,,
"POINT (127.021560482318 37.4859182955279)","4248951228",,,,cafe,스타벅스,,,,,스타벅스 서초동점,(주)스타벅스커피 코리아,,,,
"POINT (127.01403468232 37.4909625955275)","4318140990",,,,cafe,,,,,,던킨도너츠,,,,,
"POINT (127.01382708232 37.4924314955274)","4828012121",,,"119",cafe,,,,,,르미엘커피,,,,,
"POINT (127.004084282321 37.4977015955269)","3060527133",,,,cafe,,,,,,Digital Book Cafe,,,,,
"POINT (127.01407018232 37.4922955955274)","4293987389",,,,cafe,스타벅스,,,,,Starbucks,,,,,
"POINT (127.014054082319 37.4924287955274)","4318140991",,,,cafe,,,,,,커피빈,,,,,
"POINT (127.01124278232 37.5023783955266)","4833760264",,,,cafe,,,,,,탐앤탐스,,,,,
"POINT (127.01155888232 37.5016209955266)","4317708489",,,,cafe,스타벅스,,,,,Starbucks,,,,,
"POINT (127.031320482317 37.4894840955276)","5173088821",,,,cafe,스타벅스,,,,,,,,,,
"POINT (127.023815682318 37.5026990955266)","6300474686",,,,cafe,,,,,,스타벅스,,,,,
"POINT (127.030743382317 37.4921297955274)","3794028603",,,,cafe,,,,,,,,,,,
"POINT (127.029591782317 37.4925972955273)","1663862398",,,,cafe,,,,,,Pascucci,,,,,
"POINT (127.035300982317 37.4945139955272)","2289919498",,,,cafe,카페베네,,,,,카페베네,Caffe Bene,,,,
"POINT (127.033074182317 37.4941454955272)","7113472586",,,,cafe,,,,,,,,,,,
"POINT (127.034256382317 37.4942105955272)","7113472587",,,,cafe,,,,,,,,,,,
"POINT (127.040642082316 37.4948841955272)","5166843585",,,,cafe,,,,,,꽃이핀다,,,,,
"POINT (127.027607282318 37.4995601955268)","4855980621",,,,cafe,카페베네,,,,,,Caffe Bene,,,,
"POINT (127.027428082318 37.5004213955267)","5130198949",,,,cafe,,,,,,에나타 타로카페,,,,,
"POINT (127.027003382318 37.5008482955267)","5848121986",,,,cafe,,,,,,,,,,,
"POINT (127.028658782317 37.5010382955267)","7160263485",,,,cafe,,,,,,브라운홀릭,,,,,
"POINT (127.028883282317 37.5010183955267)","7160228385",,,,cafe,,,,,,브라운홀릭,,,,,
"POINT (127.028907382317 37.5009739955267)","5589513821",,,,cafe,,,,,,,,,,,
"POINT (127.029671782317 37.496623995527)","4391413190",,,,cafe,,,,,,,,,,,
"POINT (127.025665682318 37.5037835955265)","5847836786",,,,cafe,,,,,,,,,,,
"POINT (127.030490582317 37.4985422955269)","7168639885",,,,cafe,,,,,,앤젤인어스,,,,,
"POINT (127.027970182318 37.5030953955265)","5498276721",,,,cafe,,,,,,,,,,,
"POINT (127.025942182318 37.5040015955265)","7160194185",,,,cafe,,,,,,가배도(珈琲島) 신논현,,,,,
"POINT (127.027947082318 37.5030290955265)","5552147142",,,"32",cafe,,,,,,,,,,,
"POINT (127.01174838232 37.5086176955261)","4412526047",,,,cafe,스타벅스,,,,,스타벅스,(주)스타벅스커피 코리아,,,,
"POINT (127.044683982315 37.5044909955264)","5716230021",,,"36, 101호",cafe,,,,,,카페리빈,,,,,
